allocine_id,titre,annee,acteur
13892,Seven,1996,Gwyneth Paltrow
13904,Mon homme,1996,Anouk Grinberg
13904,Mon homme,1996,Gérard Lanvin
13904,Mon homme,1996,Valeria Bruni Tedeschi
13908,Où sont les hommes ?,1996,Angela Bassett
13908,Où sont les hommes ?,1996,Whitney Houston
13908,Où sont les hommes ?,1996,Lela Rochon
13909,Sharaku,1996,Hiroyuki Sanada
13909,Sharaku,1996,Furankî Sakai
13909,Sharaku,1996,Shima Iwashita
30451,Le Père de la mariée 2,1996,Rebecca Chambers
30451,Le Père de la mariée 2,1996,Steve Martin
30451,Le Père de la mariée 2,1996,Diane Keaton
44902,Esprits rebelles,1996,Michelle Pfeiffer
44902,Esprits rebelles,1996,George Dzundza
44902,Esprits rebelles,1996,Courtney B. Vance
13969,Strange Days,1996,Ralph Fiennes
13969,Strange Days,1996,Angela Bassett
13969,Strange Days,1996,Juliette Lewis
13982,Sabrina,1996,Harrison Ford
13982,Sabrina,1996,Julia Ormond
13982,Sabrina,1996,Greg Kinnear
13987,Temoin muet,1996,Marina Sudina
13987,Temoin muet,1996,Fay Ripley
13987,Temoin muet,1996,Evan Richards
178207,Mirek n'est pas parti,1996,Bohumil Klepl
178207,Mirek n'est pas parti,1996,Bojena Horackova
178207,Mirek n'est pas parti,1996,Eva Hodinova
13983,Mémoires d'un jeune con,1996,Philippe Bas
13983,Mémoires d'un jeune con,1996,Christophe Hemon
13983,Mémoires d'un jeune con,1996,François Périer
13970,Jumanji,1996,Robin Williams
13970,Jumanji,1996,Kirsten Dunst
13970,Jumanji,1996,Bradley Pierce
14015,L'ile aux pirates,1996,Geena Davis
14015,L'ile aux pirates,1996,Matthew Modine
14015,L'ile aux pirates,1996,Frank Langella
14046,Heat,1996,Al Pacino
14046,Heat,1996,Robert De Niro
14046,Heat,1996,Val Kilmer
13894,"Babe, le cochon devenu berger",1996,Christine Cavanaugh
13894,"Babe, le cochon devenu berger",1996,Miriam Margolyes
13894,"Babe, le cochon devenu berger",1996,Danny Mann
14060,Les Grands Ducs,1996,Philippe Noiret
14060,Les Grands Ducs,1996,Jean-Pierre Marielle
14060,Les Grands Ducs,1996,Jean Rochefort
30474,Golden boy,1996,Jacques Villeret
30474,Golden boy,1996,Martin Lamotte
30474,Golden boy,1996,Anne Roumanoff
30738,Mademoiselle personne,1996,Élodie Bouchez
30738,Mademoiselle personne,1996,Denis Clavaizolle
30738,Mademoiselle personne,1996,Jean-Louis Murat
14083,Raison et sentiments,1996,Emma Thompson
14083,Raison et sentiments,1996,Kate Winslet
14083,Raison et sentiments,1996,Hugh Grant
29757,L'Armée des 12 singes,1996,Bruce Willis
29757,L'Armée des 12 singes,1996,Madeleine Stowe
29757,L'Armée des 12 singes,1996,Christopher Plummer
14104,Week-end en famille,1996,Holly Hunter
14104,Week-end en famille,1996,Robert Downey Jr.
14104,Week-end en famille,1996,Anne Bancroft
45325,Canadian Bacon,1996,John Candy
45325,Canadian Bacon,1996,Alan Alda
45325,Canadian Bacon,1996,Rhea Perlman
12960,L'Age des possibles,1996,Anne Caillere
12960,L'Age des possibles,1996,Isabelle Olive
12960,L'Age des possibles,1996,Sandrine Attard
13902,Le Monde est un grand Chelm,1996,Fivush Finkel
13902,Le Monde est un grand Chelm,1996,Tommy J. Michaels
13902,Le Monde est un grand Chelm,1996,Tovah Feldshuh
28054,Enfants de salaud,1996,Anémone
28054,Enfants de salaud,1996,Nathalie Baye
28054,Enfants de salaud,1996,François Cluzet
9736,Broken Arrow,1996,John Travolta
9736,Broken Arrow,1996,Christian Slater
9736,Broken Arrow,1996,Delroy Lindo
13601,Nos années sauvages,1996,Leslie Cheung
13601,Nos années sauvages,1996,Jacky Cheung
13601,Nos années sauvages,1996,Maggie Cheung
28065,Les menteurs,1996,Jean-Hugues Anglade
28065,Les menteurs,1996,Valeria Bruni Tedeschi
28065,Les menteurs,1996,Lorraine Bracco
13838,Le Cri de Tarzan,1996,Marie Vialle
13838,Le Cri de Tarzan,1996,Julien Haurant
13838,Le Cri de Tarzan,1996,Hamida Bedjaoui
14136,Personne ne parlera de nous quand nous serons mortes,1996,Victoria Abril
14136,Personne ne parlera de nous quand nous serons mortes,1996,Federico Luppi
14136,Personne ne parlera de nous quand nous serons mortes,1996,Ana Ofelia Murguia
14178,Casino,1996,Robert De Niro
14178,Casino,1996,Sharon Stone
14178,Casino,1996,Joe Pesci
14215,Leaving Las Vegas,1996,Nicolas Cage
14215,Leaving Las Vegas,1996,Elisabeth Shue
14215,Leaving Las Vegas,1996,Steven Weber
14175,"Beaumarchais, l'insolent",1996,Fabrice Luchini
14175,"Beaumarchais, l'insolent",1996,Sandrine Kiberlain
14175,"Beaumarchais, l'insolent",1996,Manuel Blanc
14216,Fantôme avec chauffeur,1996,Philippe Noiret
14216,Fantôme avec chauffeur,1996,Gérard Jugnot
14216,Fantôme avec chauffeur,1996,Jean-Luc Bideau
30220,Nixon,1996,Anthony Hopkins
30220,Nixon,1996,Joan Allen
30220,Nixon,1996,Powers Boothe
14264,Toy Story,1996,Richard Darbois
14264,Toy Story,1996,Tim Allen
14264,Toy Story,1996,Jacques Ferrière
14084,Pédale douce,1996,Patrick Timsit
14084,Pédale douce,1996,Fanny Ardant
14084,Pédale douce,1996,Richard Berry
14160,Get Shorty,1996,John Travolta
14160,Get Shorty,1996,Gene Hackman
14160,Get Shorty,1996,Rene Russo
14286,Le coeur fantôme,1996,Luis Rego
14286,Le coeur fantôme,1996,Aurélia Alcais
14286,Le coeur fantôme,1996,Maurice Garrel
14585,Ligne de vie,1996,Vincent Perez
14585,Ligne de vie,1996,Tania Metcherkina
14585,Ligne de vie,1996,Armen Djigarkhanian
30665,L'Echappée belle,1996,Jean-Marc Barr
30665,L'Echappée belle,1996,Anémone
30665,L'Echappée belle,1996,Olivia Bonamy
5204,Les Derniers jours d'Emmanuel Kant,1996,David Warrilow
5204,Les Derniers jours d'Emmanuel Kant,1996,Roland Amstutz
5204,Les Derniers jours d'Emmanuel Kant,1996,André Wilms
14403,Dernières heures à Denver,1996,Andy Garcia
14403,Dernières heures à Denver,1996,Christopher Walken
14403,Dernières heures à Denver,1996,Gabrielle Anwar
14214,Copycat,1996,Sigourney Weaver
14214,Copycat,1996,Holly Hunter
14214,Copycat,1996,Dermot Mulroney
14363,Chacun cherche son chat,1996,Garance Clavel
14363,Chacun cherche son chat,1996,Zinedine Soualem
14363,Chacun cherche son chat,1996,Renée Le Calm
14356,Les Caprices d'un fleuve,1996,Moustapha Mbengue
14356,Les Caprices d'un fleuve,1996,Bernard Giraudeau
14356,Les Caprices d'un fleuve,1996,Richard Bohringer
14177,Othello,1996,Laurence Fishburne
14177,Othello,1996,Kenneth Branagh
14177,Othello,1996,Irène Jacob
31523,Tout est fini entre nous,1996,Elena Sofia Ricci
31523,Tout est fini entre nous,1996,Richard Berry
31523,Tout est fini entre nous,1996,Alessandra Casella
14470,A fleur de peau,1996,Harry Goaz
14470,A fleur de peau,1996,Kenneth Harris
14470,A fleur de peau,1996,Tonie Perensky
14471,Clueless,1996,Paul Rudd
14471,Clueless,1996,Donald Faison
14471,Clueless,1996,Alicia Silverstone
49496,Wallace & Gromit : Rasé de près,1996,Peter Sallis
49496,Wallace & Gromit : Rasé de près,1996,Anne Reid
13138,The Addiction,1996,Lili Taylor
13138,The Addiction,1996,Christopher Walken
13138,The Addiction,1996,Annabella Sciorra
95062,Un Divan à New York,1996,Juliette Binoche
95062,Un Divan à New York,1996,William Hurt
95062,Un Divan à New York,1996,Paul Guilfoyle (II)
14512,Mary Reilly,1996,Julia Roberts
14512,Mary Reilly,1996,John Malkovich
14512,Mary Reilly,1996,Glenn Close
12587,Safe,1996,Julianne Moore
12587,Safe,1996,Xander Berkeley
12587,Safe,1996,Peter Freidman
14525,Mort subite,1996,Jean-Claude Van Damme
14525,Mort subite,1996,Powers Boothe
14525,Mort subite,1996,Raymond J. Barry
14359,Professeur Holland,1996,Richard Dreyfuss
14359,Professeur Holland,1996,Glenne Headly
14359,Professeur Holland,1996,Jay Thomas
12132,When night is falling,1996,Pascale Bussières
12132,When night is falling,1996,Rachael Crawford
12132,When night is falling,1996,Don McKellar
14586,Crying Freeman,1996,Mark Dacascos
14586,Crying Freeman,1996,Julie Condra
14586,Crying Freeman,1996,Rae Dawn Chong
14518,Les 2 papas et la maman,1996,Arielle Dombasle
14518,Les 2 papas et la maman,1996,Smaïn Fairouze
14518,Les 2 papas et la maman,1996,Antoine de Caunes
47413,Frankie Starlight,1996,Corban Walker
47413,Frankie Starlight,1996,Anne Parillaud
47413,Frankie Starlight,1996,Gabriel Byrne
14607,Ultime décision,1996,Kurt Russell
14607,Ultime décision,1996,Steven Seagal
14607,Ultime décision,1996,Halle Berry
28553,The Birdcage,1996,Robin Williams
28553,The Birdcage,1996,Gene Hackman
28553,The Birdcage,1996,Nathan Lane
31151,Les Amants du Nouveau monde,1996,Demi Moore
31151,Les Amants du Nouveau monde,1996,Gary Oldman
31151,Les Amants du Nouveau monde,1996,Robert Duvall
13986,"Pasolini, mort d'un poète",1996,Nicoletta Braschi
13986,"Pasolini, mort d'un poète",1996,Carlo De Filippi
13986,"Pasolini, mort d'un poète",1996,Toni Bertorelli
13604,"Good men, good women",1996,Annie Shizuka Inoh
13604,"Good men, good women",1996,Jack Kao
13604,"Good men, good women",1996,Giong Lim
14569,Sortez des rangs,1996,Laure Duthilleul
14569,Sortez des rangs,1996,Stanislas Crevillen
14569,Sortez des rangs,1996,Pierre-Arnaud Crespeau
14610,The Glass Shield,1996,Richard Anderson
14610,The Glass Shield,1996,Michael Boatman
14610,The Glass Shield,1996,Ice Cube
31425,Au-delà des lois,1996,Sally Field
31425,Au-delà des lois,1996,Ed Harris
31425,Au-delà des lois,1996,Olivia Burnette
55577,Excès de confiance,1996,Rebecca De Mornay
55577,Excès de confiance,1996,Antonio Banderas
55577,Excès de confiance,1996,Dennis Miller
14268,Le Fils de Gascogne,1996,Grégoire Colin
14268,Le Fils de Gascogne,1996,Dinara Drukarova
14268,Le Fils de Gascogne,1996,Jean-Claude Dreyfus
14639,Le Cri de la lavande dans le champ de sauterelles,1996,Rossy de Palma
14639,Le Cri de la lavande dans le champ de sauterelles,1996,Jacky Nercessian
14639,Le Cri de la lavande dans le champ de sauterelles,1996,Carla Signoris
14661,Ridicule,1996,Charles Berling
14661,Ridicule,1996,Jean Rochefort
14661,Ridicule,1996,Fanny Ardant
176347,Indian,1996,Kamal Haasan
176347,Indian,1996,Manisha Koirala
176347,Indian,1996,Urmila Matondkar
14665,La Seconde fois,1996,Nanni Moretti
14665,La Seconde fois,1996,Valeria Bruni Tedeschi
14665,La Seconde fois,1996,Roberto de Francesco
14666,Un héros très discret,1996,Mathieu Kassovitz
14666,Un héros très discret,1996,Anouk Grinberg
14666,Un héros très discret,1996,Sandrine Kiberlain
14662,Kansas City,1996,Michael Murphy
14662,Kansas City,1996,Miranda Richardson
14662,Kansas City,1996,Harry Belafonte
14657,Sailor Moon - Film 1 : Les fleurs maléfiques,1996,Kotono Mitsuishi
14657,Sailor Moon - Film 1 : Les fleurs maléfiques,1996,Torû Furuya
14657,Sailor Moon - Film 1 : Les fleurs maléfiques,1996,Michie Tomizawa
81675,Trois vies et une seule mort,1996,Marcello Mastroianni
81675,Trois vies et une seule mort,1996,Anna Galiena
81675,Trois vies et une seule mort,1996,Marisa Paredes
14672,Le huitième jour,1996,Daniel Auteuil
14672,Le huitième jour,1996,Pascal Duquenne
14672,Le huitième jour,1996,Miou-Miou
14664,Beauté volée,1996,Liv Tyler
14664,Beauté volée,1996,Sinéad Cusack
14664,Beauté volée,1996,Jeremy Irons
14711,Diabolique,1996,Sharon Stone
14711,Diabolique,1996,Spalding Gray
14711,Diabolique,1996,Isabelle Adjani
31780,Un vampire à Brooklyn,1996,Eddie Murphy
31780,Un vampire à Brooklyn,1996,Angela Bassett
31780,Un vampire à Brooklyn,1996,Allen Payne
14713,The Sunchaser,1996,Woody Harrelson
14713,The Sunchaser,1996,Jon Seda
14713,The Sunchaser,1996,Anne Bancroft
31703,Girl 6,1996,Theresa Randle
31703,Girl 6,1996,Isaiah Washington
31703,Girl 6,1996,Jenifer Lewis
10654,Des lendemains qui chantent,1996,Julien Gangnet
10654,Des lendemains qui chantent,1996,Pierre Allio
10654,Des lendemains qui chantent,1996,Alphonse Ghanem
14689,L'Arène du meurtre,1996,Lea Rabin
14712,Peur primale,1996,Richard Gere
14712,Peur primale,1996,Laura Linney
14712,Peur primale,1996,Edward Norton
80142,Conte d'été,1996,Melvil Poupaud
80142,Conte d'été,1996,Amanda Langlet
80142,Conte d'été,1996,Gwenaëlle Simon
14791,Two Much,1996,Antonio Banderas
14791,Two Much,1996,Melanie Griffith
14791,Two Much,1996,Daryl Hannah
40892,Flirter avec les embrouilles,1996,Ben Stiller
40892,Flirter avec les embrouilles,1996,Patricia Arquette
40892,Flirter avec les embrouilles,1996,Tea Leoni
13104,Les Nouveaux Mecs,1996,Joachim Król
13104,Les Nouveaux Mecs,1996,Til Schweiger
13104,Les Nouveaux Mecs,1996,Katja Riemann
14871,Personnel et confidentiel,1996,Robert Redford
14871,Personnel et confidentiel,1996,Michelle Pfeiffer
14871,Personnel et confidentiel,1996,Stockard Channing
8786,Le Poids du déshonneur,1996,Meryl Streep
8786,Le Poids du déshonneur,1996,Liam Neeson
8786,Le Poids du déshonneur,1996,Edward Furlong
14832,Comment je me suis disputé... (ma vie sexuelle),1996,Mathieu Amalric
14832,Comment je me suis disputé... (ma vie sexuelle),1996,Emmanuelle Devos
14832,Comment je me suis disputé... (ma vie sexuelle),1996,Thibault de Montalembert
14570,Des nouvelles du bon Dieu,1996,Marie Trintignant
14570,Des nouvelles du bon Dieu,1996,Maria de Medeiros
14570,Des nouvelles du bon Dieu,1996,Christian Charmetant
12826,Elle,1996,Marine Delterme
12826,Elle,1996,Didier Flamand
12826,Elle,1996,Hristo Mitzkov
14830,Middle of the Moment,1996,Robert Lax
14830,Middle of the Moment,1996,Aghali Ag Rhissa
14830,Middle of the Moment,1996,Johann Le Guillerm
12589,Faute de soleil,1996,Jean-Jacques Benhamou
12589,Faute de soleil,1996,Françoise Descarrega
12589,Faute de soleil,1996,Sarah Haxaire
14788,Trainspotting,1996,Ewan McGregor
14788,Trainspotting,1996,Ewen Bremner
14788,Trainspotting,1996,Jonny Lee Miller
10251,Le Tombeau des lucioles,1996,Ayano Shiraishi
10251,Le Tombeau des lucioles,1996,Tsutomu Tatsumi
10251,Le Tombeau des lucioles,1996,Yoshiko Shinohara
42400,Powder,1996,Mary Steenburgen
42400,Powder,1996,Sean Patrick Flanery
42400,Powder,1996,Lance Henriksen
14926,City Hall,1996,Al Pacino
14926,City Hall,1996,Danny Aiello
14926,City Hall,1996,John Cusack
40021,Delphine 1 - Yvan 0,1996,Julie Gayet
40021,Delphine 1 - Yvan 0,1996,Serge Hazanavicius
40021,Delphine 1 - Yvan 0,1996,Alain Chabat
14875,La Jurée,1996,Demi Moore
14875,La Jurée,1996,Alec Baldwin
14875,La Jurée,1996,Lindsay Crouse
44876,Le Patchwork de la vie,1996,Winona Ryder
44876,Le Patchwork de la vie,1996,Anne Bancroft
44876,Le Patchwork de la vie,1996,Ellen Burstyn
14955,"Remake, Rome ville ouverte",1996,Giancarlo Giannini
14955,"Remake, Rome ville ouverte",1996,Massimo Dapporto
14955,"Remake, Rome ville ouverte",1996,Massimo Ghini
15002,Une nuit en enfer,1996,George Clooney
15002,Une nuit en enfer,1996,Quentin Tarantino
15002,Une nuit en enfer,1996,Harvey Keitel
14917,Jane Eyre,1996,Charlotte Gainsbourg
14917,Jane Eyre,1996,William Hurt
14917,Jane Eyre,1996,Joan Plowright
14687,Loch Ness,1996,Ian Holm
14687,Loch Ness,1996,Harris Yulin
14687,Loch Ness,1996,James Frain
14927,Meurtre en suspens,1996,Johnny Depp
14927,Meurtre en suspens,1996,Christopher Walken
14927,Meurtre en suspens,1996,Peter Strauss
15078,T-Rex,1996,Armin Mueller-Stahl
15078,T-Rex,1996,Whoopi Goldberg
15078,T-Rex,1996,Pons Maar
14934,Richard III,1996,Ian McKellen
14934,Richard III,1996,Annette Bening
14934,Richard III,1996,Jim Broadbent
60006,Le Cobaye 2,1996,Patrick Bergin
60006,Le Cobaye 2,1996,Matt Frewer
60006,Le Cobaye 2,1996,Austin O'Brien
14947,Rainbow pour Rimbaud,1996,Mouss Zouheyri
14947,Rainbow pour Rimbaud,1996,Bernadette Lafont
14947,Rainbow pour Rimbaud,1996,Michel Galabru
14735,Gabbeh,1996,Shaghayegh Djodat
14735,Gabbeh,1996,Hossein Moharamai
14735,Gabbeh,1996,Rogheih Moharami
12859,Créatures célestes,1996,Kate Winslet
12859,Créatures célestes,1996,Melanie Lynskey
12859,Créatures célestes,1996,Sarah Peirse
9851,Le Masque de cire,1996,Robert Hossein
9851,Le Masque de cire,1996,Romina Mondello
9851,Le Masque de cire,1996,Riccardo Serventi Longhi
15041,Dingo et Max,1996,Bill Farmer
15041,Dingo et Max,1996,Jason Marsden
15041,Dingo et Max,1996,Kevin Lima
14929,"Dunston, panique au palace",1996,Jason Alexander
14929,"Dunston, panique au palace",1996,Faye Dunaway
14929,"Dunston, panique au palace",1996,Eric Lloyd
15080,Pereira prétend,1996,Marcello Mastroianni
15080,Pereira prétend,1996,Daniel Auteuil
15080,Pereira prétend,1996,Nicoletta Braschi
15081,Le Jour du chien,1996,Vincent Lindon
15081,Le Jour du chien,1996,Sabrina Ferilli
15081,Le Jour du chien,1996,Ricky Memphis
42380,Lilly ou la vengeance d'une ombre,1996,Alfred Molina
42380,Lilly ou la vengeance d'une ombre,1996,Marianne Faithfull
42380,Lilly ou la vengeance d'une ombre,1996,Rachael Bella
15131,"Balto chien-loup, héros des neiges",1996,Kevin Bacon
15131,"Balto chien-loup, héros des neiges",1996,Bob Hoskins
15131,"Balto chien-loup, héros des neiges",1996,Bridget Fonda
15127,Planete hurlante,1996,Peter Weller
15127,Planete hurlante,1996,Jennifer Rubin
15127,Planete hurlante,1996,Ron White
47169,The Substitute,1996,Tom Berenger
47169,The Substitute,1996,Ernie Hudson
47169,The Substitute,1996,Diane Venora
41950,"Papa, j'ai une maman pour toi",1996,Kirstie Alley
41950,"Papa, j'ai une maman pour toi",1996,Steve Guttenberg
41950,"Papa, j'ai une maman pour toi",1996,Mary-Kate Olsen
15077,Ace Ventura en Afrique,1996,Jim Carrey
15077,Ace Ventura en Afrique,1996,Ian McNeice
15077,Ace Ventura en Afrique,1996,Simon Callow
15130,Double Dragon,1996,Robert Patrick
15130,Double Dragon,1996,Mark Dacascos
15130,Double Dragon,1996,Scott Wolf
15166,Une histoire d'amour à la con,1996,Jacques Gamblin
15166,Une histoire d'amour à la con,1996,Emmanuel Depoix
15166,Une histoire d'amour à la con,1996,Muranyi Kovacs
15119,Crash,1996,James Spader
15119,Crash,1996,Holly Hunter
15119,Crash,1996,Rosanna Arquette
15167,Lame de fond,1996,Jeff Bridges
15167,Lame de fond,1996,John Savage
15167,Lame de fond,1996,Caroline Goodall
15165,Agent zero zero,1996,Leslie Nielsen
15165,Agent zero zero,1996,Andy Griffith
15165,Agent zero zero,1996,Nicollette Sheridan
15169,Barb Wire,1996,Pamela Anderson
15169,Barb Wire,1996,Temuera Morrison
15169,Barb Wire,1996,Udo Kier
15170,Man Trouble,1996,Jack Nicholson
15170,Man Trouble,1996,Ellen Barkin
15170,Man Trouble,1996,Harry Dean Stanton
15111,Dangereuse Alliance,1996,Fairuza Balk
15111,Dangereuse Alliance,1996,Robin Tunney
15111,Dangereuse Alliance,1996,Rachel True
15182,Le Grand Tournoi,1996,Jean-Claude Van Damme
15182,Le Grand Tournoi,1996,Roger Moore
15182,Le Grand Tournoi,1996,James Remar
15133,Guantanamera,1996,Jorge Perugorria
15133,Guantanamera,1996,Mirta Ibarra
15133,Guantanamera,1996,Carlos Cruz
31426,Rock,1996,Nicolas Cage
31426,Rock,1996,Sean Connery
31426,Rock,1996,Ed Harris
28288,Empire Records,1996,Anthony LaPaglia
28288,Empire Records,1996,Rory Cochrane
28288,Empire Records,1996,Johnny Whitworth
67982,Moonlight et Valentino,1996,Elizabeth Perkins
67982,Moonlight et Valentino,1996,Whoopi Goldberg
67982,Moonlight et Valentino,1996,Kathleen Turner
15210,L'Effaceur,1996,Arnold Schwarzenegger
15210,L'Effaceur,1996,James Caan
15210,L'Effaceur,1996,James Coburn
2502,Striptease,1996,Demi Moore
2502,Striptease,1996,Burt Reynolds
2502,Striptease,1996,Ving Rhames
14991,Flipper,1996,Elijah Wood
14991,Flipper,1996,Paul Hogan
14991,Flipper,1996,Jonathan Banks
15217,Safe Passage,1996,Susan Sarandon
15217,Safe Passage,1996,Sam Shepard
