allocine_id,titre,titre_original,annee,tmdb_id,imdb_id,tmdb_titre,tmdb_titre_original,tmdb_annee,match_score,match_type
6272,"Maman, j'ai raté l'avion",Home Alone,1990,771,tt0099785,"Maman, j'ai raté l'avion !",Home Alone,1990,1,excellent
42744,Rocky V,"",1990,1375,tt0100507,Rocky V,Rocky V,1990,1,excellent
29690,Gaspard et Robinson,"",1990,58454,tt0099635,Gaspard et Robinson,Gaspard et Robinson,1990,1,excellent
6271,Le Petit criminel,"",1990,162827,tt0100357,Le Petit Criminel,Le Petit Criminel,1990,1,excellent
6269,Lacenaire,"",1990,70458,tt0099965,Lacenaire,Lacenaire,1990,1,excellent
5676,Outremer,"",1990,259130,tt0100315,Outremer,Outremer,1990,1,excellent
5259,Modì - Vita di Amedeo Modigliani,"",1990,402571,tt0190568,Modì,Modì,1989,0.729,incertain
6314,Ucho,"",1991,,"","","",,,aucun
6341,L'Experience interdite,Flatliners,1991,1551,tt0099582,L'Expérience interdite,Flatliners,1990,0.96,excellent
6339,Le Mystère von Bülow,Reversal of Fortune,1991,38718,tt0100486,Le Mystère von Bülow,Reversal of Fortune,1990,0.96,excellent
36162,Ju Dou,"",1991,,"","","",,,aucun
6342,J'ai engagé un tueur,I Hired a Contract Killer,1991,7975,tt0099818,J'ai engagé un tueur,I Hired a Contract Killer,1990,0.96,excellent
19078,La Maison des otages,The Desperate Hours,1991,31676,tt0099409,La Maison des otages,Desperate Hours,1990,0.96,excellent
6343,Milena,"",1991,424411,tt0102444,Milena,Milena,1991,1,excellent
6312,Korczak,"",1991,47430,tt0099949,Korczak,Korczak,1990,0.96,excellent
36726,L'Echelle de Jacob,Jacob's Ladder,1991,2291,tt0099871,L'Échelle de Jacob,Jacob's Ladder,1990,0.96,excellent
6350,Henry V,"",1991,1273505,tt0238352,Henry V,Henry V,1991,1,excellent
6357,Chucky la poupée de sang,Child's Play 2,1991,11186,tt0099253,"Chucky, la poupée de sang",Child's Play 2,1990,0.96,excellent
32708,Mima,"",1991,348139,tt0102446,Mima,Mima,1991,1,excellent
50864,Christian,"",1991,323381,tt0125695,Christian,Christian,1989,0.9,bon
822,Les Arnaqueurs,The Grifters,1991,18129,tt0099703,Les Arnaqueurs,The Grifters,1990,0.96,excellent
29619,Netchaïev est de retour,"",1991,384270,tt0102524,Netchaïev est de retour,Netchaïev est de retour,1991,1,excellent
132065,Route One USA,"",1991,,"","","",,,aucun
31790,Stella,"",1991,47329,tt0100691,Stella,Stella,1990,0.96,excellent
29557,"Génial, mes parents divorcent !","",1991,38014,tt0099724,"Génial, mes parents divorcent !","Génial, mes parents divorcent !",1991,1,excellent
44421,Fenêtre sur Pacifique,Pacific Heights,1991,2990,tt0100318,Fenêtre sur Pacifique,Pacific Heights,1990,0.96,excellent
4613,La Tempête,The Tempest,1991,91396,tt0101664,Le Vent sombre,The Dark Wind,1992,0.67,faible
30650,Le Brasier,"",1991,196899,tt0099174,Le Brasier,Le Brasier,1991,1,excellent
6426,L'Opération Corned beef,"",1991,40223,tt0100303,L'Opération Corned Beef,L'Opération Corned Beef,1991,1,excellent
6512,"Henry, portrait d'un serial killer",Henry: Portrait of a Serial Killer,1991,10692,tt0099763,"Henry, portrait d'un serial killer",Henry: Portrait of a Serial Killer,1986,0.8,incertain
29579,Highlander - Le retour,Highlander II: The Quickening,1991,8010,tt0102034,"Highlander, le retour",Highlander II: The Quickening,1991,1,excellent
6431,Alice,"",1991,8217,tt0099012,Alice,Alice,1990,0.96,excellent
3062,L'Ange ivre,Yoidore Tenshi,1991,,"","","",,,aucun
6432,Misery,"",1991,1700,tt0100157,Misery,Misery,1990,0.96,excellent
32236,Mystic Pizza,"",1991,,"","","",,,aucun
6427,L'Histoire sans fin II,The Neverending Story II next Chapter,1991,34636,tt0100240,L'Histoire sans fin II :  Un nouveau chapitre,Die unendliche Geschichte II - Auf der Suche nach Phantásien,1990,0.833,incertain
48874,On peut toujours rêver,"",1991,72833,tt0102589,On peut toujours rêver,On peut toujours rêver,1991,1,excellent
6474,Un flic à la maternelle,Kindergarten Cop,1991,951,tt0099938,Un flic à la maternelle,Kindergarten Cop,1990,0.96,excellent
6480,Danse avec les loups,Dances with Wolves,1991,581,tt0099348,Danse avec les loups,Dances with Wolves,1990,0.96,excellent
6481,L'Eveil,Awakenings,1991,11005,tt0099077,L'Éveil,Awakenings,1990,0.96,excellent
29560,Green Card,"",1991,12157,tt0099699,Green Card,Green Card,1990,0.96,excellent
26226,Miller's Crossing,"",1991,379,tt0100150,Miller's Crossing,Miller's Crossing,1990,0.96,excellent
33366,Havana,"",1991,22189,tt0099747,Havana,Havana,1990,0.96,excellent
142256,¿Qué te juegas Mari Pili?,"Què t'hi jugues, Mari Pili?",1991,115740,tt0101028,"Què t’hi jugues, Mari Pili?","Què t’hi jugues, Mari Pili?",1991,1,excellent
31676,Business oblige,A Shock to the system,1991,20876,tt0100602,Business oblige,A Shock to the System,1990,0.96,excellent
33986,Les Nuits avec mon ennemi,Sleeping with the Enemy,1991,7442,tt0102945,Les Nuits avec mon ennemi,Sleeping with the Enemy,1991,1,excellent
6552,Le Bûcher des vanités,The Bonfire of the Vanities,1991,9586,tt0099165,Le Bûcher des vanités,The Bonfire of the Vanities,1990,0.96,excellent
6554,Merci la vie,"",1991,32853,tt0102436,Merci la vie,Merci la vie,1991,1,excellent
54904,Coups pour coups,Death warrant,1991,17466,tt0099385,Coups pour coups,Death Warrant,1990,0.96,excellent
6553,Etrange séduction,The Comfort of Strangers,1991,41925,tt0099292,Étrange séduction,The Comfort of Strangers,1990,0.96,excellent
6597,Le Labyrinthe des passions,Laberinto de pasiones,1991,8219,tt0084228,Le Labyrinthe des passions,Laberinto de pasiones,1982,0.8,incertain
33372,La Maison Russie,The Russia House,1991,10170,tt0100530,La Maison Russie,The Russia House,1990,0.96,excellent
133252,Aujourd'hui peut-être...,"",1991,565401,tt0101382,Aujourd'hui peut-être...,Aujourd'hui peut-être...,1991,1,excellent
6564,Le Jour des rois,"",1991,378473,tt0102168,Le Jour des rois,Le Jour des rois,1991,1,excellent
34484,Rue du bac,"",1991,570553,tt0100524,Rue du Bac,Rue du Bac,1991,1,excellent
6608,"Le Parrain, 3e partie",The Godfather: Part III,1991,242,tt0099674,"Le Parrain, 3e partie",The Godfather Part III,1990,0.96,excellent
34458,La Tribu,"",1991,91165,tt0100815,La Tribu,La Tribu,1991,1,excellent
110422,Massacres,"",1991,326844,tt0195294,Massacres,Massacres,1991,1,excellent
6623,Madame Bovary,"",1991,2528,tt0102368,Madame Bovary,Madame Bovary,1991,1,excellent
6622,Allo maman c'est encore moi,Look Who's Talking Too,1991,9356,tt0100050,"Allô maman, c'est encore moi",Look Who's Talking Too,1990,0.96,excellent
5034,"Bashú, le petit étranger","Bashu, gharibeye koochak",1991,43980,tt0096894,"Bashu, le petit étranger",باشو غریبهٔ کوچک,1989,0.9,bon
6641,Le Silence des agneaux,The Silence of the Lambs,1991,274,tt0102926,Le Silence des agneaux,The Silence of the Lambs,1991,1,excellent
27624,Edward aux mains d'argent,Edward Scissorhands,1991,162,tt0099487,Edward aux mains d'argent,Edward Scissorhands,1990,0.96,excellent
31519,Pour Sacha,"",1991,78032,tt0102697,Pour Sacha,Pour Sacha,1991,1,excellent
204409,Le Syndrome asthénique,Astenicheskiy sindrom,1991,97039,tt0096841,Le Syndrome asthénique,Астенический синдром,1989,0.9,bon
6649,Delicatessen,"",1991,892,tt0101700,Delicatessen,Delicatessen,1991,1,excellent
31791,Arachnophobie,Arachnophobia,1991,6488,tt0099052,Arachnophobie,Arachnophobia,1990,0.96,excellent
6226,Le Trésor des Iles Chiennes,"",1991,66546,tt0098531,Le Trésor des îles Chiennes,Le Trésor des îles Chiennes,1990,0.96,excellent
34447,Money,"",1991,185510,tt0100175,Money,Money,1991,1,excellent
28068,Gawin,"",1991,501842,tt0101937,Gawin,Gawin,1991,1,excellent
29620,La Pagaille,"",1991,570394,tt0102622,La Pagaille,La Pagaille,1991,1,excellent
6658,L'année de l'éveil,"",1991,245520,tt0101354,L'Année de l'éveil,L'Année de l'éveil,1991,1,excellent
30623,Les Secrets professionnels du Dr Apfelglück,"",1991,70532,tt0102869,Les Secrets professionnels du Docteur Apfelglück,Les Secrets professionnels du Docteur Apfelglück,1991,0.941,bon
6674,Un ange à ma table,An Angel at My Table,1991,2891,tt0099040,Un ange à ma table,An Angel at My Table,1990,0.96,excellent
29623,Triplex,"",1991,369614,tt0103122,Triplex,Triplex,1991,1,excellent
31655,Fortune express,"",1991,178269,tt0099604,Fortune Express,Fortune Express,1991,1,excellent
142263,Innisfree,"",1991,,"","","",,,aucun
30784,Predator 2,"",1991,169,tt0100403,Predator 2,Predator 2,1990,0.96,excellent
6675,The Doors,"",1991,10537,tt0101761,The Doors,The Doors,1991,1,excellent
6704,L'Homme imaginé,"",1991,568318,tt0208214,L’homme imaginé,L’homme imaginé,1990,0.96,excellent
6429,Akira,"",1991,149,tt0094625,Akira,AKIRA,1988,0.8,incertain
6711,La reine blanche,"",1991,164023,tt0102770,La Reine blanche,La Reine blanche,1991,1,excellent
6706,Le Voyage du capitaine Fracasse,Il Viaggio di Capitan Fracassa,1991,63057,tt0103203,Le Voyage du capitaine Fracasse,Il viaggio di Capitan Fracassa,1990,0.96,excellent
97414,La Double vie de Véronique,Podwojne zycie Weroniki,1991,1600,tt0101765,La Double Vie de Véronique,La Double Vie de Véronique,1991,1,excellent
30672,Les Deux sirènes,Mermaids,1991,4587,tt0100140,Les Deux Sirènes,Mermaids,1990,0.96,excellent
6730,Rhapsodie en août,Hachigatsu no rapusodî,1991,20645,tt0101991,Rhapsodie en août,八月の狂詩曲,1991,1,excellent
6731,"Darkside, les Contes de la Nuit noire",Tales from the Darkside: The Movie,1991,20701,tt0100740,"Darkside, les contes de la nuit noire",Tales from the Darkside: The Movie,1990,0.96,excellent
44933,In Bed With Madonna,Madonna: Truth or Dare,1991,10174,tt0102370,In Bed with Madonna,Madonna: Truth or Dare,1991,1,excellent
28223,La Liste noire,Guilty by Suspicion,1991,22423,tt0101984,La Liste noire,Guilty by Suspicion,1991,1,excellent
4512,Lune froide,"",1991,60824,tt0102358,Lune Froide,Lune Froide,1991,1,excellent
33496,Robinson & compagnie,"",1991,167151,tt0330830,Robinson & compagnie,Robinson & compagnie,1991,1,excellent
6787,Thelma et Louise,Thelma & Louise,1991,1541,tt0103074,Thelma & Louise,Thelma & Louise,1991,1,excellent
57089,Hardware,"",1991,11309,tt0099740,Hardware,Hardware,1990,0.96,excellent
6775,Young Guns 2,Young Guns II,1991,9086,tt0100994,Young Guns II,Young Guns II,1990,0.96,excellent
28171,Vincent et Théo,Vincent & Theo,1991,,"","","",,,aucun
29666,Un Coeur qui bat,"",1991,162833,tt0103153,Un cœur qui bat,Un cœur qui bat,1991,1,excellent
6792,Jungle Fever,"",1991,1713,tt0102175,Jungle Fever,Jungle Fever,1991,1,excellent
6793,La Note bleue,"",1991,96642,tt0102557,La Note bleue,La Note bleue,1991,1,excellent
46130,Les Tortues ninja 2,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,1497,tt0103060,Les Tortues Ninja 2 : Les Héros sont de retour,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,1,excellent
31349,Lola Zipper,"",1991,570413,tt0102326,Lola Zipper,Lola Zipper,1991,1,excellent
6764,Cheb,"",1991,194983,tt0099244,Cheb,Cheb,1991,1,excellent
6863,Toujours seuls,"",1991,570555,tt0100805,Toujours seuls,Toujours seuls,1991,1,excellent
50138,The Field,"",1991,31651,tt0099566,The Field,The Field,1990,0.96,excellent
6838,Une époque formidable...,"",1991,50213,tt0103168,Une époque formidable,Une époque formidable,1991,1,excellent
47440,Robin des Bois,Robin Hood,1991,30840,tt0102797,Robin des bois,Robin Hood,1991,1,excellent
47410,Un baiser avant de mourir,A Kiss Before Dying,1991,31696,tt0102220,Un baiser avant de mourir,A Kiss Before Dying,1991,1,excellent
6839,La Creature du cimetière,Graveyard Shift,1991,19158,tt0099697,La Créature du cimetière,Graveyard Shift,1990,0.96,excellent
133309,Prison on fire II,Jian yu feng yun II: Tao fan,1991,56251,tt0103044,Prison on Fire II,監獄風雲II逃犯,1991,1,excellent
6861,La Relève,The Rookie,1991,6723,tt0100514,La Relève,The Rookie,1990,0.96,excellent
36156,Veraz,"",1991,348820,tt0103194,Veraz,Bienvenido a Veraz,1991,1,excellent
313399,All the King's Men,Tian xia di yi,1991,,"","","",,,aucun
40618,Revenge,"",1991,14249,tt0100485,Revenge,Revenge,1990,0.96,excellent
16146,Les Feebles,Meet the Feebles,1991,8216,tt0097858,Les Feebles,Meet the Feebles,1989,0.9,bon
28051,L'Affaire Wallraff,The Man inside,1991,382223,tt0100102,The Man Inside,The Man Inside,1990,0.96,excellent
34449,Acte d'amour,Atto di dolore,1991,,"","","",,,aucun
5356,Le Mahabharata,"",1991,150523,tt0097810,Le Mahabharata,The Mahabharata,1990,0.96,excellent
6900,New Jack City,"",1991,10952,tt0102526,New Jack City,New Jack City,1991,1,excellent
6901,Les Anges de la nuit,State of Grace,1991,1662,tt0100685,Les Anges de la nuit,State of Grace,1990,0.96,excellent
6930,Les vies de Loulou,Las Edades de Lulú,1991,53932,tt0099484,Les vies de Loulou,Las edades de Lulú,1990,0.96,excellent
6902,La Manière forte,The Hard Way,1991,11384,tt0102004,La Manière forte,The Hard Way,1991,1,excellent
6910,Rien à perdre,Miles from Home,1991,,"","","",,,aucun
109356,La Malédiction IV : l'éveil,Omen IV : The Awakening,1991,17792,tt0102585,La malédiction IV : L'éveil,Omen IV: The Awakening,1991,1,excellent
129512,Kickboxer 2: Le Successeur,Kickboxer 2: The Road Back,1991,24993,tt0102202,Kickboxer 2 :  Le Successeur,Kickboxer 2: The Road Back,1991,1,excellent
31309,Ce cher intrus,Once Around,1991,39233,tt0102590,Ce cher intrus,Once Around,1991,1,excellent
54975,"F/X 2, effets très spéciaux",F/X2 The Deadly Art Of Illusion,1991,16820,tt0101846,"F/X2, effets très spéciaux",F/X2,1991,0.92,bon
47552,Impromptu,"",1991,17990,tt0102103,Impromptu,Impromptu,1991,1,excellent
33374,Miami Blues,"",1991,14931,tt0100143,Le flic de Miami,Miami Blues,1990,0.96,excellent
31789,Ralph Super King,King Ralph,1991,10804,tt0102216,Ralph Super King,King Ralph,1991,1,excellent
28337,Swing troubadour,"",1991,568144,tt0100726,Swing troubadour,Swing troubadour,1991,1,excellent
6943,Double impact,Double Impact,1991,9594,tt0101764,Double Impact,Double Impact,1991,1,excellent
34230,Fatal Games,Heathers,1991,2640,tt0097493,Fatal Games,Heathers,1989,0.9,bon
54952,A fleur de peau,Two Moon Junction,1991,,"","","",,,aucun
6296,Herbes flottantes,Ukikusa,1991,,"","","",,,aucun
6949,"Robin des Bois, prince des voleurs",Robin Hood : Prince of Thieves,1991,8367,tt0102798,"Robin des Bois, prince des voleurs",Robin Hood: Prince of Thieves,1991,1,excellent
31677,Cherokee,"",1991,570373,tt0101570,Cherokee,Cherokee,1991,1,excellent
47120,La Bande à Picsou : le film - Le Trésor de la lampe perdue,DuckTales: the Movie - Treasure of the lost lamp,1991,10837,tt0099472,"La Bande à Picsou, le film : Le Trésor de la lampe perdue",DuckTales: The Movie - Treasure of the Lost Lamp,1990,0.96,excellent
33376,La Chanteuse et le milliardaire,The marrying man,1991,31633,tt0102411,La Chanteuse et le milliardaire,The Marrying Man,1991,1,excellent
30782,Les Meilleurs,Navy Seals,1991,427910,tt0100232,Navy Seals : Les Meilleurs,Navy Seals,1990,0.96,excellent
6968,Atlantis,"",1991,15466,tt0101376,Atlantis,Atlantis,1991,1,excellent
6972,"Hudson Hawk, gentleman et cambrioleur",Hudson Hawk,1991,9292,tt0102070,"Hudson Hawk, Gentleman et Cambrioleur",Hudson Hawk,1991,1,excellent
6971,Frankenhooker,"",1991,27274,tt0099611,Frankenhooker,Frankenhooker,1990,0.96,excellent
6970,La Chair,La carne,1991,72808,tt0101548,La Chair,La carne,1991,1,excellent
6991,Point break extrême limite,Point Break,1991,1089,tt0102685,Point Break : Extrême limite,Point Break,1991,1,excellent
6988,Les Commitments,The Commitments,1991,11663,tt0101605,Les Commitments,The Commitments,1991,1,excellent
36155,L'Embrouille est dans le sac,Oscar,1991,11890,tt0102603,L'Embrouille est dans le sac,Oscar,1991,1,excellent
6978,Nuit et jour,"",1991,108822,tt0102566,Nuit et jour,Nuit et jour,1991,1,excellent
14782,Dans la soirée,Verso Sera,1991,82116,tt0103200,Dans la soirée,Verso sera,1990,0.96,excellent
6786,"Boyz'n the Hood, la loi de la rue",Boyz'n the Hood,1991,650,tt0101507,Boyz n the Hood : La loi de la rue,Boyz n the Hood,1991,1,excellent
51933,Jamais sans ma fille,Not without my daughter,1991,9585,tt0102555,Jamais sans ma fille,Not Without My Daughter,1991,1,excellent
6997,La Belle Noiseuse,"",1991,12627,tt0101428,La Belle Noiseuse,La Belle Noiseuse,1991,1,excellent
39491,Los Angeles Story,L.A. story,1991,2107,tt0102250,L.A. Story,L.A. Story,1991,1,excellent
39213,El Laberinto Griego,"",1991,,"","","",,,aucun
36189,Y a-t-il un flic pour sauver le président ?,The Naked Gun 2 1/2: The Smell of Fear,1991,37137,tt0102510,Y a-t-il un flic pour sauver le président ?,The Naked Gun 2½: The Smell of Fear,1991,1,excellent
6983,Rage in Harlem : la reine des pommes,Rage in Harlem,1991,41780,tt0102749,A Rage in Harlem,A Rage in Harlem,1991,0.871,bon
33985,Le Choix d'aimer,Dying Young,1991,9079,tt0101787,Le Choix d'aimer,Dying Young,1991,1,excellent
29336,La vieille qui marchait dans la mer,"",1991,78285,tt0103207,La Vieille qui marchait dans la mer,La Vieille qui marchait dans la mer,1991,1,excellent
33302,Mississippi Masala,"",1991,41791,tt0102456,Mississippi Masala,Mississippi Masala,1991,1,excellent
29961,La Tentation de Vénus,Meeting Venus,1991,117825,tt0102428,Meeting Venus,Meeting Venus,1991,1,excellent
7017,Barton Fink,"",1991,290,tt0101410,Barton Fink,Barton Fink,1991,1,excellent
94367,Urga,"",1991,36346,tt0103176,Urga,Урга — территория любви,1991,1,excellent
38608,Troubles,Shattered,1991,2071,tt0102900,Troubles,Shattered,1991,1,excellent
7027,Le voleur d'enfants,"",1991,65925,tt0103224,Le Voleur d'enfants,Le Voleur d'enfants,1991,1,excellent
5186,La Mort d'un maître de thé,Sen no Rikyû: Honkakubô ibun,1991,,"","","",,,aucun
7010,Backdraft,"",1991,2924,tt0101393,Backdraft,Backdraft,1991,1,excellent
7045,Fisher King : Le roi pêcheur,The Fisher King,1991,177,tt0101889,Fisher King : Le Roi pêcheur,The Fisher King,1991,1,excellent
7044,Prospero's books,"",1991,5048,tt0102722,Prospero's Books,Prospero's Books,1991,1,excellent
6749,The Indian Runner,"",1991,25598,tt0102116,The Indian Runner,The Indian Runner,1991,1,excellent
41990,L'Autre,"",1991,260605,tt0099071,L'autre,L'autre,1991,1,excellent
7124,Terminator 2 : le Jugement Dernier,Terminator 2: Judgment Day,1991,280,tt0103064,Terminator 2 : Le Jugement dernier,Terminator 2: Judgment Day,1991,1,excellent
7123,Croc-Blanc,White Fang,1991,12227,tt0103247,Croc-Blanc,White Fang,1991,1,excellent
7114,Les Amants du Pont-Neuf,"",1991,2767,tt0101318,Les Amants du Pont-Neuf,Les Amants du Pont-Neuf,1991,1,excellent
30252,Mon père ce héros,"",1991,20978,tt0102465,"Mon père, ce héros","Mon père, ce héros",1991,1,excellent
83536,Jusqu'au bout du monde,Bis ans Ende der Welt,1991,10341,tt0101458,Jusqu'au bout du monde,Bis ans Ende der Welt,1991,1,excellent
7144,A propos d'Henry,Regarding Henry,1991,11364,tt0102768,À propos d'Henry,Regarding Henry,1991,1,excellent
7173,Hot Shots!,"",1991,9595,tt0102059,Hot Shots !,Hot Shots!,1991,1,excellent
7171,Van Gogh,"",1991,4734,tt0103190,Van Gogh,Van Gogh,1991,1,excellent
5997,Close-Up,Nema-ye Nazdik,1991,30017,tt0100234,Close-up,کلوزآپ ، نمای نزدیک,1990,0.96,excellent
30221,Les Clés du paradis,"",1991,50209,tt0101598,Les Clés du Paradis,Les Clés du Paradis,1991,1,excellent
32005,Un Homme et deux femmes,"",1991,408953,tt0103154,Un homme et deux femmes,Un homme et deux femmes,1991,1,excellent
6367,Devoirs du soir,Mashq-e shab,1991,145075,tt0097843,Devoirs du soir,مشق شب,1989,0.9,bon
7182,L'Amour en deux,"",1991,66558,tt0101338,L'Amour en deux,L'Amour en deux,1991,1,excellent
30261,Harley Davidson et l'homme aux santiags,Harley Davidson and the Marlboro Man,1991,2453,tt0102005,Harley Davidson et l'homme aux santiags,Harley Davidson and the Marlboro Man,1991,1,excellent
7185,Europa,"",1991,9065,tt0101829,Europa,Europa,1991,1,excellent
7209,Malina,"",1991,66557,tt0102383,Malina,Malina,1991,1,excellent
7187,J'embrasse pas,"",1991,47718,tt0102136,J'embrasse pas,J'embrasse pas,1991,1,excellent
7236,Pensées mortelles,Mortal Thoughts,1991,30815,tt0102469,Pensées Mortelles,Mortal Thoughts,1991,1,excellent
31154,La Thune,"",1991,518082,tt0105586,La thune,La thune,1991,1,excellent
6754,Proof,"",1991,14904,tt0102721,Proof,Proof,1991,1,excellent
7234,Poison,"",1991,47620,tt0102687,Poison,Poison,1991,1,excellent
46555,Ta mère ou moi !,Only the Lonely,1991,2611,tt0102598,Ta mère ou moi,Only the Lonely,1991,1,excellent
32049,Bernard et Bianca au pays des kangourous,The Rescuers Down Under,1991,11135,tt0100477,Bernard et Bianca au pays des kangourous,The Rescuers Down Under,1990,0.96,excellent
7258,Paris S'Éveille,"",1991,66552,tt0102639,Paris s'éveille,Paris s'éveille,1991,1,excellent
6748,The Adjuster,"",1991,41796,tt0101273,The Adjuster,The Adjuster,1991,1,excellent
5984,La Ricotta,"",1991,,"","","",,,aucun
5412,Rogopag,Ro.Go.Pa.G.,1991,,"","","",,,aucun
